url,status,details,load_status,load_time_s,contact_page_status,form_status,fields_filled,filled_fields,failed_fields,validation_status,captcha_status,submit_status,success_status
https://www.digitalnycagency.com/contact,Success,Verified thank-you / redirect,Loaded,2.1,Opened,Found,4,"""""""""""""""""""""""""""""""full_name""""""""""""""",email,phone,"""""""""""""""message""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""first_name""""""""""""""",last_name
https://dpdk.com/contact,Failed,,Loaded,3.2,Opened,Found,5,"""""""""""""""""""""""""""""""first_name""""""""""""""",last_name,email,phone,"""""""""""""""message""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""full_name"""""""""""""""
https://5borodigital.com/#contact,Failed,Submitted but no confirmation detected,Loaded,3.4,Opened,Found,5,"""""""""""""""""""""""""""""""full_name""""""""""""""",email,company,select:select,"""""""""""""""message""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""first_name"""""""""""""""
https://nogood.io/contact-us/,Failed,No contact form detected,Loaded,2.3,Opened,Not found,,,,,,,
https://startechseo.com/contact-us/,Failed,,Loaded,4.0,Opened,Found,6,"""""""""""""""""""""""""""""""first_name""""""""""""""",last_name,company,website,email,"""""""""""""""phone"""""""""""""""""""""""""""""""
https://www.ruckusmarketing.com/contact-us/,Success,Verified thank-you / redirect,Loaded,9.3,Opened,Found,4,"""""""""""""""""""""""""""""""full_name""""""""""""""",email,phone,"""""""""""""""subject""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""first_name""""""""""""""",last_name
https://www.marketing1on1.com/contact-us/,Failed,,Loaded,2.0,Opened,Found,3,"""""""""""""""""""""""""""""""full_name""""""""""""""",email,"""""""""""""""message""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""first_name""""""""""""""",last_name,phone
https://dd.nyc/contact/?linkcontact=top-contact-button,Failed,Submitted but no confirmation detected,Loaded,4.3,Opened,Found,3,"""""""""""""""""""""""""""""""full_name""""""""""""""",email,"""""""""""""""message""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""first_name""""""""""""""",last_name,phone
https://www.meanpug.com/contact-us/,Success,Verified thank-you / redirect,Loaded,3.7,Opened,Found,5,"""""""""""""""""""""""""""""""full_name""""""""""""""",email,phone,select:input_5,"""""""""""""""message""""""""""""""""""""""""""""""","""""""""""""""""""""""""""""""first_name"""""""""""""""
https://offers.hubspot.com/contact-sales?hubs_signup-url=www.hubspot.com/&hubs_signup-cta=nav-utility-contactsales&hubs_content=www.hubspot.com/&hubs_content-cta=nav-utility-contactsales,Skipped,Page load timeout,Timeout,,,,,,,,,,
https://thriveagency.com,Failed,,Loaded,0.8,Opened,Found,9,"""""""""""""""""""""""""""""""first_name""""""""""""""",last_name,company,website,email,phone
https://e9digital.com/contact,Failed,No contact form detected,Loaded,7.2,Opened,Not found,,,,,,,
https://voymedia.com/contact/,Success,Verified thank-you / redirect,Loaded,4.0,Opened,Found,6,"""""""""""""""""""""""""""""""first_name""""""""""""""",email,phone,website,budget,"""""""""""""""message"""""""""""""""""""""""""""""""
https://umarketing.us/contact-us/,Failed,Submitted but no confirmation detected,Loaded,4.7,Opened,Found,5,"""""""""""""""full_name""""""",email,phone,company,"""""""select:Services you are interested in""""""""""""""","""""""""""""""first_name"""""""
https://jhseoagency.com,Failed,No contact form detected,Loaded,2.4,Opened,Not found,,,,,,,
https://demandgrowthdigital.com,Failed,No contact form detected,Loaded,16.7,Opened,Not found,,,,,,,
https://www.blueoceanglobaltech.com/contact-us/,Success,Verified thank-you / redirect,Loaded,9.1,Opened,Found,7,"""""""""""""""first_name""""""",email,phone,job_title,company,select:Query Type*
https://vitruvianagency.com/contact/,Success,Verified thank-you / redirect,Loaded,5.7,Opened,Found,4,"""""""""""""""full_name""""""",email,phone,"""""""message""""""""""""""","""""""""""""""first_name""""""",last_name
https://www.adventureppc.com/contact,Skipped,Page load timeout,Timeout,,,,,,,,,,
https://www.topnewyorkseo.company/contact,Success,Verified thank-you / redirect,Loaded,3.9,Opened,Found,5,"""""""""""""""full_name""""""",phone,email,select:budget,"""""""message""""""""""""""","""""""""""""""first_name"""""""
https://verbszmarketing.com,Failed,No contact form detected,Loaded,1.1,Not found,Not found,,,,,,,
https://www.whatsapp.com/contact,Failed,No contact form detected,Loaded,1.0,Opened,Not found,,,,,,,
https://mackmediagroup.com,Failed,No contact form detected,Loaded,2.0,Not found,Not found,,,,,,,
https://theinfluencermarketingfactory.com/contact-us/,Success,Verified thank-you / redirect,Loaded,7.3,Opened,Found,8,"""""""select:Your marketing budget *""",company,full_name,email,select:Target Country? *,phone
https://www.brandingnycity.com/contact/,Failed,No contact form detected,Loaded,8.2,Opened,Not found,,,,,,,
https://www.sociummedia.com/#free-consultation,Skipped,Page load timeout,Timeout,4.4,,,,,,,,,
https://bdgrow.com/contact-us/,Success,Verified thank-you / redirect,Loaded,8.0,Opened,Found,5,"""""""full_name""",email,phone,website,"""message""""""","""""""first_name"""
https://sullivannyc.com/contact/,Failed,Submitted but no confirmation detected,Loaded,4.9,Opened,Found,7,"""""""first_name""",last_name,email,phone,job_title,company
https://www.jasminesandlerdigitalmarketingmedia.com/contact,Success,Verified thank-you / redirect,Loaded,7.3,Opened,Found,8,"""""""first_name""",last_name,job_title,email,phone,website
https://creativehouse.marketing/contact/,Success,Verified thank-you / redirect,Loaded,10.2,Opened,Found,4,"""""""full_name""",company,email,"""message""""""","""""""first_name""",last_name
https://www.leadflow.nyc/contact-us,Partial,Submitted but missing:  name,Loaded,8.7,Opened,Found,1,email,"""""""first_name""",last_name,full_name,phone,company
https://digitalsavvyny.com/contact-us/,Failed,No contact form detected,Loaded,13.3,Opened,Not found,,,,,,,
https://www.ampagency.com/contact,Success,Verified thank-you / redirect,Loaded,5.9,Opened,Found,6,"""""""first_name""",last_name,email,company,job_title,"""message"""""""
https://auroin.com/contact/,Skipped,Page load timeout,Timeout,,,,,,,,,,
https://www.thinkjuice.com/,Skipped,Page load timeout,Timeout,,,,,,,,,,
https://offers.hubspot.com/contact-sales?hubs_signup-url=www.hubspot.com%2F&hubs_signup-cta=nav-utility-contactsales&hubs_content=www.hubspot.com%2F&hubs_content-cta=nav-utility-contactsales&wfoid=ff0d64acc0.1774963188,Skipped,Page load timeout,Timeout,,,,,,,,,,
https://digitalsilk.com,Success,Verified thank-you / redirect,Loaded,2.5,Opened,Found,5,"""""""full_name""",company,email,phone,"""message""""""","""""""first_name"""
https://bigdropinc.com,Failed,No contact form detected,Loaded,1.9,Opened,Not found,,,,,,,
https://pbjmarketing.com/contact-old,Skipped,Page load timeout,Timeout,,,,,,,,,,
https://griffonwebstudios.com/contact-us/,Success,Verified thank-you / redirect,Loaded,10.3,Opened,Found,7,"""""""first_name""",website,phone,email,company,select:Project Budget*
https://www.seomarketingnerd.com/contact-us/,Failed,,Loaded,4.9,Opened,Found,3,"""""""full_name""",email,"""message""""""","""""""first_name""",last_name,phone
https://www.appointy.com/contactUs/,Failed,No form fields detected,Loaded,8.4,Opened,Found,0,,"""""""first_name""",last_name,full_name,email,phone
https://artmedia.digital/#contact,Success,Verified thank-you / redirect,Loaded,3.0,Opened,Found,5,"""""""full_name""",email,phone,subject,"""message""""""","""""""first_name"""
https://www.amsive.com/contact/,Success,Verified thank-you / redirect,Loaded,8.1,Opened,Found,8,"""""""first_name""",last_name,email,phone,company,website
https://marketingblink.com,Failed,No contact form detected,Loaded,1.5,Opened,Not found,,,,,,,
https://www.sapphiredigitalagency.com/contact-us/,Failed,,Loaded,2.6,Opened,Found,4,"""""""first_name""",last_name,email,"""message""""""","""""""full_name""",phone
https://sgsolutionsllc.com,Failed,No contact form detected,Loaded,1.0,Opened,Not found,,,,,,,
https://www.bestmarketingnyc.com/contact-request-demo/,Failed,No contact form detected,Loaded,4.7,Opened,Not found,,,,,,,
https://www.thecharlesgrp.com/contact/,Skipped,Page load timeout,Timeout,,,,,,,,,,
https://www.ebrandz.in/contactus/,Failed,Submitted but no confirmation detected,Loaded,9.0,Opened,Found,6,"""""""full_name""",email,phone,website,budget,"""message"""""""
https://ninjapromo.io/contacts,Skipped,Page load timeout,Timeout,,,,,,,,,,
https://www.nu.marketing/contact-us/,Success,Verified thank-you / redirect,Loaded,3.8,Opened,Found,5,"""""""first_name""",last_name,email,phone,"""message""""""","""""""full_name"""
https://onlineculture.co,Failed,No contact form detected,Loaded,0.7,Opened,Not found,,,,,,,
https://musicpromotoday.com,Skipped,Page load timeout,Timeout,,,,,,,,,,
https://astoriaadvertising.co/contact/,Failed,No contact form detected,Loaded,3.2,Opened,Not found,,,,,,,
https://www.clickdigitalads.com/contact,Skipped,reCAPTCHA v2 rate-limited at pre-submit,Loaded,5.9,Opened,Found,6,"""""""full_name""",email,company,website,select:Current Paid Ads Budget*,"""message"""""""
https://changes.agency,Failed,No contact form detected,Loaded,9.9,Opened,Not found,,,,,,,
https://www.darling.nyc/contact,Failed,Submitted but no confirmation detected,Loaded,3.6,Opened,Found,5,"""""""full_name""",email,phone,company,"""message""""""","""""""first_name"""
https://www.bornsocial.co/contact-us,Skipped,reCAPTCHA v2 rate-limited at pre-submit,Loaded,9.9,Opened,Found,5,"""""""full_name""",email,company,phone,"""message""""""","""""""first_name"""
https://www.orcanyc.com/,Failed,No contact form detected,Loaded,11.0,Opened,Not found,,,,,,,
https://seoimage.com/contact/,Success,Verified thank-you / redirect,Loaded,7.7,Opened,Found,7,"""""""full_name""",email,phone,website,select:How You Found Us,select:Your Monthly Budget
https://seo.agency/contact/,Success,Verified thank-you / redirect,Loaded,5.3,Opened,Found,4,"""""""full_name""",email,phone,"""message""""""","""""""first_name""",last_name
https://www.hozio.com/contact-hozio/,Failed,Submitted but no confirmation detected,Loaded,6.3,Opened,Found,6,"""""""full_name""",company,select:4. How can we help you today?,message,email,"""phone"""""""
https://www.earnseo.com/contact/,Failed,No contact form detected,Loaded,3.2,Opened,Not found,,,,,,,
https://searchxpro.com/contact/,Failed,No contact form detected,Loaded,6.8,Opened,Not found,,,,,,,
https://seoservicesnewyork.org/contact/,Success,Verified thank-you / redirect,Loaded,5.4,Opened,Found,5,"""""""full_name""",email,website,select:Select Monthly Budget,"""message""""""","""""""first_name"""
https://elixxirnyc.com/contact/,Success,Verified thank-you / redirect,Loaded,3.4,Opened,Found,3,"""""""full_name""",email,"""message""""""","""""""first_name""",last_name,phone
https://idesignyours.com/contact/,Success,Verified thank-you / redirect,Loaded,4.1,Opened,Found,4,"""""""full_name""",email,phone,"""message""""""","""""""first_name""",last_name
https://seoinny.com,Failed,,Loaded,5.4,Opened,Found,4,"""""""full_name""",email,phone,"""message""""""","""""""first_name""",last_name
https://nyseoco.com/contact,Success,Verified thank-you / redirect,Loaded,4.2,Opened,Found,7,"""""""first_name""",last_name,email,phone,company,select:Industry
https://splinternetmarketing.com/contact-us/,Failed,No contact form detected,Loaded,12.9,Opened,Not found,,,,,,,
https://sureoak.com/contact,Skipped,Page load timeout,Timeout,,,,,,,,,,
https://www.seoinny.com/contact-us/,Failed,,Loaded,4.8,Opened,Found,4,"""""""full_name""",email,phone,"""message""""""","""""""first_name""",last_name
https://marketasa.com/contact-us/,Success,Verified thank-you / redirect,Loaded,6.5,Opened,Found,5,"""""""full_name""",email,phone,select:Budget(Required),"""message""""""","""""""first_name"""
https://webteammanagement.com,Skipped,Page load timeout,Timeout,,,,,,,,,,
https://webteammanagement.com/#contac,Skipped,Page load timeout,Timeout,,,,,,,,,,
https://www.24hrmarketing.com/contact,Partial,Submitted but missing: email,Loaded,7.5,Opened,Found,3,"""""""full_name""",phone,"""message""""""","""""""first_name""",last_name,email
https://eclipsemarketing.io/contact/,Failed,Submitted but no confirmation detected,Loaded,4.1,Opened,Found,3,"""""""full_name""",email,"""message""""""","""""""first_name""",last_name,phone
https://sosemo.com,Failed,No contact form detected,Loaded,1.9,Not found,Not found,,,,,,,
https://primaryposition.com/contact-us/,Failed,Submitted but no confirmation detected,Loaded,3.7,Opened,Found,4,"""""""full_name""",email,phone,"""message""""""","""""""first_name""",last_name
https://brooksinternetmarketing.com/contact/,Failed,Submitted but no confirmation detected,Loaded,1.7,Opened,Found,4,"""""""full_name""",email,phone,"""message""""""","""""""first_name""",last_name
https://socialmarketway.com/contact-us/,Failed,Submitted but no confirmation detected,Loaded,5.0,Opened,Found,5,"""""""full_name""",email,phone,website,"""message""""""","""""""first_name"""
https://webcuresdigital.com/contact-us,Success,Verified thank-you / redirect,Loaded,1.9,Opened,Found,5,"""""""website""",full_name,email,phone,"""message""""""","""""""first_name"""
https://usalocalseo.com/contact-to-boost-your-local-business/,Failed,,Loaded,7.0,Opened,Found,5,"""""""company""",phone,email,message,"""full_name""""""","""""""first_name"""
https://nycseopro.com/contact/,Skipped,Submitted but no confirmation detected,Loaded,15.1,Opened,Found,6,"""""""full_name""",email,website,phone,subject,"""message"""""""
https://www.affordableseonearme.com/contact-us/,Failed,,Loaded,4.5,Opened,Found,5,"""""""full_name""",email,phone,website,"""message""""""","""""""first_name"""
https://www.holisticseo.digital/,Partial,Submitted but missing:  name,Loaded,6.0,Opened,Found,1,email,"""""""first_name""",last_name,full_name,phone,company
https://www.webfx.com/digital-marketing/services/contact-enrichment/,Failed,No contact form detected,Loaded,10.0,Opened,Not found,,,,,,,
https://www.seonyc.us/contact/,Success,Verified thank-you / redirect,Loaded,6.1,Opened,Found,3,"""""""full_name""",email,"""message""""""","""""""first_name""",last_name,phone
https://rein.group/contact,Success,Verified thank-you / redirect,Loaded,6.9,Opened,Found,5,"""""""full_name""",email,company,phone,"""message""""""","""""""first_name"""
https://www.seotechexperts.com/contact-us.html,Failed,No form fields detected,Loaded,7.6,Opened,Found,0,,,,,,
https://getmeseo.com/contact/,Success,Verified thank-you / redirect,Loaded,4.5,Opened,Found,3,"""""""full_name""",email,"""message""""""","""""""first_name""",last_name,phone
https://www.sapidseocompany.com/contact/,Failed,No form fields detected,Loaded,4.3,Opened,Found,0,,,,,,
https://2marketing.com/contact-us/,Failed,,Loaded,5.2,Opened,Found,5,"""""""full_name""",email,phone,select:Company Size *,"""message""""""","""""""first_name"""
https://seocircular.com/contact-us/,Failed,,Loaded,3.3,Opened,Found,4,"""""""full_name""",email,phone,"""message""""""","""""""first_name""",last_name
https://www.obcido.com/contact,Failed,No contact form detected,Loaded,13.4,Opened,Not found,,,,,,,
https://healthcareseo.agency/contact-us/,Success,Verified thank-you / redirect,Loaded,7.6,Opened,Found,4,"""""""full_name""",email,phone,"""message""""""","""""""first_name""",last_name
https://blackbirdseo.com/contact/,Failed,No contact form detected,Loaded,13.5,Opened,Not found,,,,,,,
https://www.linkgraph.com/,Success,Verified thank-you / redirect,Loaded,12.9,Opened,Found,3,"""""""first_name""",last_name,"""email""""""","""""""full_name""",phone,company
https://excelseoagency.com,Failed,No contact form detected,Loaded,12.6,Opened,Not found,,,,,,,
https://new-york-seo.com,Failed,No contact form detected,Loaded,2.1,Not found,Not found,,,,,,,
https://nsmodern.com,Failed,No contact form detected,Loaded,1.1,Opened,Not found,,,,,,,
https://www.internetmarketingfirm.net/contact-us/,Failed,,Loaded,6.3,Opened,Found,4,"""""""full_name""",email,phone,"""message""""""","""""""first_name""",last_name
https://belovdigital.agency/contact/,Success,Verified thank-you / redirect,Loaded,6.3,Opened,Found,4,"""""""full_name""",email,phone,"""message""""""","""""""first_name""",last_name
https://simpledigital.io,Failed,No contact form detected,Loaded,0.7,Opened,Not found,,,,,,,
https://www.marketing1on1.com/contact-us/,Failed,,Loaded,2.8,Opened,Found,3,"""""""full_name""",email,"""message""""""","""""""first_name""",last_name,phone
https://webkeydigital.com/contact/,Success,Verified thank-you / redirect,Loaded,2.3,Opened,Found,7,"""""""first_name""",last_name,company,email,phone,select:How Can We Help You?
https://localmediasolutions.net/Local-Media-Solutions-Local-SEO-Company.html,Failed,No form fields detected,Loaded,16.6,Opened,Found,0,,,,,,
https://mediasagasocialseo.com,Failed,No contact form detected,Loaded,1.1,Opened,Not found,,,,,,,
https://isadoradigitalagency.com/contact,Failed,Submitted but no confirmation detected,Loaded,6.0,Opened,Found,6,"""""""first_name""",job_title,email,phone,company,"""message"""""""
https://realresultsseo.com/contact-us.html,Success,Verified thank-you / redirect,Loaded,4.8,Opened,Found,6,"""""""full_name""",email,phone,website,subject,"""message"""""""
https://www.houseofpsalm.com/contact/,Success,Verified thank-you / redirect,Loaded,9.0,Opened,Found,5,"""""""first_name""",last_name,phone,email,"""company""""""","""""""full_name"""
https://blckpanda-new-york-seo.lovable.app/contact,Failed,Submitted but no confirmation detected,Loaded,5.1,Opened,Found,7,"""""""first_name""",last_name,email,phone,company,select:Service Interested In
https://spherical.co/contact/,Partial,Submitted but missing:  name,Loaded,4.0,Opened,Found,1,email,"""""""first_name""",last_name,full_name,phone,company
https://nobosoft.com,Failed,No contact form detected,Loaded,1.1,Opened,Not found,,,,,,,
https://cbidigital.com,Failed,No contact form detected,Loaded,10.0,Opened,Not found,,,,,,,
https://fuzeseo.co/contact/,Success,Verified thank-you / redirect,Loaded,14.1,Opened,Found,5,"""""""full_name""",email,company,phone,"""message""""""","""""""first_name"""
https://newmedia.com/contact-seo?url=https%3A%2F%2Fnewmedia.com%2F&location=0&service=seo,Failed,Submitted but no confirmation detected,Loaded,13.8,Opened,Found,5,"""""""full_name""",email,phone,select:Estimated Project Budget,"""message""""""","""""""first_name"""
https://poirier.agency/contact-us/,Failed,Turnstile widget not solved at pre-submit,Loaded,1.3,Opened,Found,4,"""""""first_name""",email,phone,"""message""""""","""""""last_name""",full_name
https://www.div.digital/contact/,Success,Verified thank-you / redirect,Loaded,6.7,Opened,Found,6,"""""""first_name""",last_name,company,email,phone,"""message"""""""
https://seoaudit.software/contact-us/,Skipped,Page load timeout,Timeout,2.3,,,,,,,,,
https://offers.hubspot.com/contact-sales?hubs_signup-url=www.hubspot.com%2F&hubs_signup-cta=nav-utility-contactsales&hubs_content=www.hubspot.com%2F&hubs_content-cta=nav-utility-contactsales&wfoid=f1f89a6510.1775022449,Skipped,Page load timeout,Timeout,,,,,,,,,,
https://capcomseo.com,Failed,Submitted but no confirmation detected,Loaded,11.7,Opened,Found,5,"""""""first_name""",last_name,email,website,"""message""""""","""""""full_name"""
https://outreachx.digital,Skipped,"""""""unknown error: net::ERR_NAME_NOT_RESOLVED""",,,,,,,,,,,
"""  (Session info: chrome=146.0.7680.164)""""""",NetworkError,,,,,,,,,,,,
https://nectardx.com,Skipped,"""""""unknown error: net::ERR_SSL_PROTOCOL_ERROR""",,,,,,,,,,,
"""  (Session info: chrome=146.0.7680.164)""""""",NetworkError,,,,,,,,,,,,
https://seomaisters.com,Failed,No contact form detected,Loaded,1.5,Opened,Not found,,,,,,,
https://ralphdigital.com/contact/,Failed,No form fields detected,Loaded,8.6,Opened,Found,0,,"""""""first_name""",last_name,full_name,email,phone
https://socialmedianyc.agency/#contact-section,Failed,Submitted but no confirmation detected,Loaded,9.2,Opened,Found,4,"""""""full_name""",email,subject,"""message""""""","""""""first_name""",last_name
https://socialq.us/contact/,Success,Verified thank-you / redirect,Loaded,16.7,Opened,Found,6,"""""""full_name""",email,company,website,budget,"""message"""""""
https://socialflyny.com/contact-us/,Failed,No form fields detected,Loaded,7.6,Opened,Found,0,,,,,,
https://sukacreative.com/contact/,Failed,No contact form detected,Loaded,3.3,Opened,Not found,,,,,,,
https://www.carnsmedia.com/#global-contact-form,Success,Verified thank-you / redirect,Loaded,9.0,Opened,Found,6,"""""""select:how-to-help""",full_name,email,phone,company,"""message"""""""
https://www.hypeinnyc.com/,Failed,No contact form detected,Loaded,1.0,Opened,Not found,,,,,,,
https://smm.nyc/contact/,Success,Verified thank-you / redirect,Loaded,5.5,Opened,Found,5,"""""""website""",full_name,email,phone,"""message""""""","""""""first_name"""
https://smanyc.com/,Failed,No contact form detected,Loaded,9.7,Opened,Not found,,,,,,,
https://riot.nyc/,Failed,Submitted but no confirmation detected,Loaded,8.0,Not found,Found,1,email,"""""""first_name""",last_name,full_name,phone,company
https://www.horizonmedia.com,Failed,No contact form detected,Loaded,6.7,Opened,Not found,,,,,,,
https://sabrinacompany.com/,Failed,No contact form detected,Loaded,4.6,Opened,Not found,,,,,,,
https://firstagency.com/contact/,Failed,No form fields detected,Loaded,17.1,Opened,Found,0,,,,,,
https://mccann.com/,Skipped,Page load timeout,Timeout,,,,,,,,,,
https://www.osmos.co/contact,Skipped,Page load timeout,Timeout,,,,,,,,,,
https://www.boucherco.com/#contact,Success,Verified thank-you / redirect,Loaded,6.6,Opened,Found,6,"""""""first_name""",last_name,email,phone,company,"""message"""""""
https://vmgroupe.com/contact/,Failed,Submitted but no confirmation detected,Loaded,0.9,Opened,Found,7,"""""""first_name""",last_name,company,email,select:Desired Services,
Strategy & Storytelling,,,,,,,,,,,,,
Brand Identity,,,,,,,,,,,,,
Packaging,,,,,,,,,,,,,
Content Creation IRL,,,,,,,,,,,,,
Content Creation CGI,,,,,,,,,,,,,
Website Design & Development,,,,,,,,,,,,,
Performance Marketing,,,,,,,,,,,,,
Growth PR,,,,,,,,,,,,,
Events & Experiences,,,,,,,,,,,,,
Spatial Design + Build,select:Timing,,,,,,,,,,,,
We need to start stat!,,,,,,,,,,,,,
We have some time (meaning need it next month),,,,,,,,,,,,,
We're a well running machine, and have time (3+ months),,,,,,,,,,,,
We're just fishing,select:Budget Parameters,,,,,,,,,,,,
$35,000 - $50,000,,,,,,,,,,,
$50,000 - $100,000,,,,,,,,,,,
$100,000 - $250,000,,,,,,,,,,,
$250,000 - $400,000,,,,,,,,,,,
$500,"""000+""""""","""""""full_name""",phone,website,job_title,subject,message,budget,"""address""""""",,Not present,Clicked: 'Submit' (score=120),No confirmation
https://whippdigital.com/contact-us,Success,Verified thank-you / redirect,Loaded,2.6,Opened,Found,7,"""""""first_name""",last_name,email,phone,company,website
https://www.mekanism.com/contact,Success,Verified thank-you / redirect,Loaded,16.3,Opened,Found,7,"""""""select:Select you topic""",first_name,last_name,email,company,job_title
https://www.plutusmedia.com/contact-us/,Skipped,Page load timeout,Timeout,,,,,,,,,,
https://www.havas.com/investor-relations-shareholders/financial-and-ir-calendar-contact/,Failed,No contact form detected,Loaded,2.0,Opened,Not found,,,,,,,
https://rga.com/,Failed,No contact form detected,Loaded,8.5,Opened,Not found,,,,,,,
https://thetascgroup.com/contact-us/,Skipped,Submitted but no confirmation detected,Loaded,3.1,Opened,Found,5,"""""""first_name""",company,email,phone,"""message""""""","""""""last_name"""
https://fabulousmedia.org,Failed,No contact form detected,Loaded,0.8,Opened,Not found,,,,,,,
https://www.cmmpr.com/contact,Failed,Submitted but no confirmation detected,Loaded,6.1,Opened,Found,5,"""""""first_name""",last_name,email,subject,"""message""""""","""""""full_name"""
https://marketinghouse.nyc/en/contacts,Success,Verified thank-you / redirect,Loaded,3.9,Opened,Found,6,"""""""first_name""",last_name,email,company,phone,"""message"""""""
https://activesocial.nyc/contact/,Success,Verified thank-you / redirect,Loaded,4.4,Opened,Found,4,"""""""full_name""",phone,email,"""message""""""","""""""first_name""",last_name
https://collectiveworld.com/contact,Failed,Submitted but no confirmation detected,Loaded,4.0,Opened,Found,6,"""""""first_name""",last_name,company,phone,email,"""message"""""""
https://www.hdmedits.com/,Failed,Submitted but no confirmation detected,Loaded,5.8,Opened,Found,4,"""""""first_name""",last_name,email,"""message""""""","""""""full_name""",phone
https://www.zenithusa.com/contact,Skipped,Page load timeout,Timeout,,,,,,,,,,
https://unionsquareadv.com/#,Success,Verified thank-you / redirect,Loaded,12.6,Opened,Found,7,"""""""first_name""",last_name,email,phone,company,select:Reason For Inquiry *
https://www.anomaly.com/contact,Failed,No contact form detected,Loaded,3.0,Opened,Not found,,,,,,,
https://yardnyc.com/,Failed,No contact form detected,Loaded,8.5,Opened,Not found,,,,,,,
https://www.wearesaatchi.com/contact/,Success,Verified thank-you / redirect,Loaded,5.3,Opened,Found,6,"""""""select:Topic""",first_name,company,email,phone,"""message"""""""
https://www.nuwamarketing.com/contact,Failed,Submitted but no confirmation detected,Loaded,19.1,Opened,Found,5,"""""""first_name""",last_name,email,subject,"""message""""""","""""""full_name"""
https://www.sableandslatemedia.com,Failed,No contact form detected,Loaded,1.7,Opened,Not found,,,,,,,
https://elatre.com/contact/,Success,Verified thank-you / redirect,Loaded,4.0,Opened,Found,5,"""""""full_name""",email,phone,company,"""message""""""","""""""first_name"""
https://www.digitas.com/en-in/lets-connect,Partial,Submitted but missing:  name,Loaded,3.1,Opened,Found,1,email,"""""""first_name""",last_name,full_name,phone,company
https://bmgww.com,Failed,No contact form detected,Loaded,0.6,Opened,Not found,,,,,,,
https://www.msanewyork.com/,Failed,No contact form detected,Loaded,7.7,Opened,Not found,,,,,,,
https://www.wk.com/contact/,Failed,No contact form detected,Loaded,2.0,Opened,Not found,,,,,,,
https://kota.co.uk/contact/,Failed,Submitted but no confirmation detected,Loaded,3.2,Opened,Found,5,"""""""first_name""",last_name,email,budget,"""message""""""","""""""full_name"""
https://drmarionline.com,Skipped,"""""""unknown error: net::ERR_NAME_NOT_RESOLVED""",,,,,,,,,,,
"""  (Session info: chrome=146.0.7680.164)""""""",NetworkError,,,,,,,,,,,,
https://www.squeaky.com/#contact,Failed,No contact form detected,Loaded,7.9,Opened,Not found,,,,,,,
https://digital-agency.info,Skipped,"""""""unknown error: net::ERR_NAME_NOT_RESOLVED""",,,,,,,,,,,
